city_code,ciiu4n4,type,year_prev,year_current
10901.0,G4791,New,2012,2013
10901.0,G4799,New,2012,2013
10901.0,H4922,New,2012,2013
10901.0,I5510,New,2012,2013
10901.0,J6110,New,2012,2013
10901.0,J6391,New,2012,2013
10901.0,K6420,New,2012,2013
10901.0,K6430,New,2012,2013
10901.0,K6511,New,2012,2013
10901.0,K6512,New,2012,2013
10901.0,K6611,New,2012,2013
10901.0,K6619,New,2012,2013
10901.0,L6810,New,2012,2013
10901.0,M6910,New,2012,2013
10901.0,M6920,New,2012,2013
10901.0,M7410,New,2012,2013
10901.0,M7490,New,2012,2013
10901.0,N7810,New,2012,2013
10901.0,N8010,New,2012,2013
10901.0,N8219,New,2012,2013
10901.0,O8412,New,2012,2013
10901.0,Q8690,New,2012,2013
10901.0,Q8890,New,2012,2013
10901.0,R9311,New,2012,2013
10901.0,R9329,New,2012,2013
10901.0,S9602,New,2012,2013
10901.0,S9609,New,2012,2013
10902.0,F4100,New,2012,2013
10902.0,G4663,New,2012,2013
10903.0,A0150,New,2012,2013
10904.0,F4100,New,2012,2013
10904.0,Q8890,New,2012,2013
10905.0,Q8890,New,2012,2013
10906.0,A0163,New,2012,2013
10906.0,C2395,New,2012,2013
10907.0,C1101,New,2012,2013
10907.0,C2592,New,2012,2013
10907.0,C2651,New,2012,2013
10907.0,C3012,New,2012,2013
10907.0,F4210,New,2012,2013
10907.0,G4659,New,2012,2013
10907.0,N8292,New,2012,2013
10907.0,S9412,New,2012,2013
10907.0,S9609,New,2012,2013
10908.0,F4312,New,2012,2013
10908.0,G4620,New,2012,2013
10908.0,Q8790,New,2012,2013
10909.0,A0126,New,2012,2013
10909.0,A0146,New,2012,2013
10909.0,A0161,New,2012,2013
10909.0,A0163,New,2012,2013
10909.0,F4390,New,2012,2013
10909.0,G4620,New,2012,2013
10909.0,G4630,New,2012,2013
10909.0,G4663,New,2012,2013
10909.0,G4690,New,2012,2013
10909.0,G4730,New,2012,2013
10909.0,H4921,New,2012,2013
10909.0,I5510,New,2012,2013
10909.0,P8521,New,2012,2013
10910.0,Q8620,New,2012,2013
10910.0,S9411,New,2012,2013
10911.0,H4921,New,2012,2013
10911.0,P8521,New,2012,2013
10912.0,A0163,New,2012,2013
10913.0,S9491,New,2012,2013
10914.0,P8521,New,2012,2013
10916.0,A0150,New,2012,2013
10916.0,F4100,New,2012,2013
10916.0,G4610,New,2012,2013
10916.0,G4764,New,2012,2013
10916.0,J6201,New,2012,2013
10916.0,K6630,New,2012,2013
10918.0,N8230,New,2012,2013
10918.0,O8412,New,2012,2013
10918.0,O8423,New,2012,2013
10918.0,S9491,New,2012,2013
10919.0,E3700,New,2012,2013
10919.0,G4620,New,2012,2013
10919.0,P8549,New,2012,2013
10919.0,R9311,New,2012,2013
10919.0,S9491,New,2012,2013
10920.0,F4100,New,2012,2013
10920.0,G4669,New,2012,2013
10920.0,NOTI?,New,2012,2013
10920.0,O8411,New,2012,2013
10920.0,S9491,New,2012,2013
10921.0,C1101,New,2012,2013
10921.0,F4100,New,2012,2013
10921.0,G4653,New,2012,2013
10921.0,G4662,New,2012,2013
10921.0,J6190,New,2012,2013
10921.0,M7310,New,2012,2013
10921.0,N7911,New,2012,2013
10921.0,S9491,New,2012,2013
10923.0,G4661,New,2012,2013
10923.0,H5221,New,2012,2013
10924.0,O8423,New,2012,2013
10924.0,P8521,New,2012,2013
10925.0,A0150,New,2012,2013
10925.0,C1101,New,2012,2013
10925.0,R9311,New,2012,2013
10927.0,H4922,New,2012,2013
11201.0,A0125,New,2012,2013
11201.0,C1061,New,2012,2013
11201.0,F4100,New,2012,2013
11201.0,S9491,New,2012,2013
11202.0,F4330,New,2012,2013
11202.0,Q8790,New,2012,2013
11203.0,A0127,New,2012,2013
11203.0,F4321,New,2012,2013
11203.0,G4730,New,2012,2013
11203.0,S9491,New,2012,2013
11204.0,O8412,New,2012,2013
11204.0,S9420,New,2012,2013
11205.0,A0111,New,2012,2013
11205.0,A0163,New,2012,2013
11205.0,C1623,New,2012,2013
11205.0,C2399,New,2012,2013
11205.0,H4922,New,2012,2013
11205.0,H5120,New,2012,2013
11205.0,J6311,New,2012,2013
11205.0,P8521,New,2012,2013
11205.0,Q8790,New,2012,2013
11206.0,C1061,New,2012,2013
11206.0,O8423,New,2012,2013
11208.0,F4100,New,2012,2013
11209.0,F4100,New,2012,2013
11209.0,S9491,New,2012,2013
11211.0,F4100,New,2012,2013
11211.0,G4730,New,2012,2013
11212.0,F4100,New,2012,2013
11212.0,H4922,New,2012,2013
11213.0,A0122,New,2012,2013
11213.0,O8423,New,2012,2013
11213.0,S9420,New,2012,2013
11301.0,N7730,New,2012,2013
11301.0,P8521,New,2012,2013
11301.0,Q8620,New,2012,2013
11302.0,A0141,New,2012,2013
11302.0,F4100,New,2012,2013
11302.0,K6419,New,2012,2013
11302.0,U9900,New,2012,2013
11303.0,K6419,New,2012,2013
11304.0,K6419,New,2012,2013
11304.0,S9491,New,2012,2013
11305.0,O8423,New,2012,2013
11305.0,Q8890,New,2012,2013
11305.0,S9491,New,2012,2013
11306.0,E3600,New,2012,2013
11306.0,F4100,New,2012,2013
11306.0,N7911,New,2012,2013
11306.0,S9491,New,2012,2013
11306.0,U9900,New,2012,2013
11308.0,C2511,New,2012,2013
11308.0,F4100,New,2012,2013
11308.0,H4923,New,2012,2013
11308.0,H5224,New,2012,2013
11308.0,L6810,New,2012,2013
11308.0,N7729,New,2012,2013
11308.0,Q8730,New,2012,2013
11308.0,R9329,New,2012,2013
11309.0,F4290,New,2012,2013
11309.0,K6420,New,2012,2013
11309.0,M7310,New,2012,2013
11309.0,S9491,New,2012,2013
11311.0,C1010,New,2012,2013
11311.0,Q8610,New,2012,2013
11312.0,A0112,New,2012,2013
11312.0,A0145,New,2012,2013
11312.0,F4100,New,2012,2013
11312.0,G4663,New,2012,2013
11312.0,H4922,New,2012,2013
11312.0,S9491,New,2012,2013
11313.0,M7110,New,2012,2013
11313.0,S9491,New,2012,2013
11314.0,C2819,New,2012,2013
11315.0,E3600,New,2012,2013
11315.0,F4290,New,2012,2013
11315.0,G4752,New,2012,2013
11317.0,A0210,New,2012,2013
11317.0,H4923,New,2012,2013
11317.0,P8510,New,2012,2013
11319.0,H4923,New,2012,2013
11319.0,H5229,New,2012,2013
11319.0,O8412,New,2012,2013
11319.0,Q8890,New,2012,2013
11320.0,E3811,New,2012,2013
11320.0,R9311,New,2012,2013
11322.0,G4730,New,2012,2013
11322.0,U9900,New,2012,2013
12401.0,A0150,New,2012,2013
12401.0,A0322,New,2012,2013
12401.0,C1101,New,2012,2013
12401.0,L6810,New,2012,2013
12401.0,S9491,New,2012,2013
12402.0,A0163,New,2012,2013
12402.0,A0321,New,2012,2013
12402.0,C2029,New,2012,2013
12402.0,F4100,New,2012,2013
12402.0,G4730,New,2012,2013
12402.0,J5813,New,2012,2013
12402.0,S9411,New,2012,2013
12402.0,S9420,New,2012,2013
12403.0,C2511,New,2012,2013
12403.0,F4100,New,2012,2013
12403.0,K6619,New,2012,2013
12403.0,N7721,New,2012,2013
12403.0,P8521,New,2012,2013
12403.0,Q8610,New,2012,2013
20101.0,C1061,New,2012,2013
20101.0,C2013,New,2012,2013
20101.0,C2410,New,2012,2013
20101.0,C2420,New,2012,2013
20101.0,C2513,New,2012,2013
20101.0,C2710,New,2012,2013
20101.0,G4721,New,2012,2013
20101.0,P8521,New,2012,2013
20101.0,Q8620,New,2012,2013
20101.0,R9311,New,2012,2013
20102.0,H5221,New,2012,2013
20102.0,O8412,New,2012,2013
20102.0,S9491,New,2012,2013
20102.0,U9900,New,2012,2013
20103.0,N7710,New,2012,2013
20103.0,Q8890,New,2012,2013
20103.0,S9491,New,2012,2013
20104.0,F4100,New,2012,2013
20104.0,O8412,New,2012,2013
20104.0,S9411,New,2012,2013
20105.0,C1030,New,2012,2013
20105.0,F4321,New,2012,2013
20105.0,G4721,New,2012,2013
20105.0,P8510,New,2012,2013
20105.0,P8521,New,2012,2013
20105.0,S9491,New,2012,2013
20106.0,I5610,New,2012,2013
20106.0,I5630,New,2012,2013
20106.0,R9311,New,2012,2013
20106.0,S9499,New,2012,2013
20107.0,F4100,New,2012,2013
20107.0,Q8720,New,2012,2013
20108.0,A0141,New,2012,2013
20108.0,N7730,New,2012,2013
20109.0,G4721,New,2012,2013
20110.0,F4100,New,2012,2013
20110.0,S9420,New,2012,2013
20111.0,F4100,New,2012,2013
20112.0,C1030,New,2012,2013
20112.0,C1071,New,2012,2013
20113.0,A0113,New,2012,2013
20113.0,A0150,New,2012,2013
20113.0,F4100,New,2012,2013
20113.0,Q8890,New,2012,2013
20114.0,H5221,New,2012,2013
20114.0,O8412,New,2012,2013
20115.0,F4220,New,2012,2013
20201.0,R9311,New,2012,2013
20201.0,S9491,New,2012,2013
20202.0,F4220,New,2012,2013
20202.0,H5221,New,2012,2013
20204.0,F4220,New,2012,2013
20204.0,H4923,New,2012,2013
20207.0,K6419,New,2012,2013
20207.0,Q8890,New,2012,2013
20207.0,S9499,New,2012,2013
20301.0,C2395,New,2012,2013
20301.0,F4330,New,2012,2013
20301.0,G4630,New,2012,2013
20301.0,H4922,New,2012,2013
20301.0,M6920,New,2012,2013
20301.0,M7110,New,2012,2013
20301.0,P8521,New,2012,2013
20301.0,Q8620,New,2012,2013
20301.0,Q8730,New,2012,2013
20301.0,Q8790,New,2012,2013
20302.0,H4923,New,2012,2013
20302.0,P8521,New,2012,2013
20302.0,S9491,New,2012,2013
20303.0,U9900,New,2012,2013
20305.0,C1050,New,2012,2013
20305.0,F4100,New,2012,2013
20306.0,S9491,New,2012,2013
20401.0,A0312,New,2012,2013
20401.0,F4100,New,2012,2013
20401.0,K6419,New,2012,2013
20401.0,O8421,New,2012,2013
20401.0,Q8730,New,2012,2013
20401.0,S9491,New,2012,2013
20402.0,G4620,New,2012,2013
20403.0,A0240,New,2012,2013
20403.0,M7110,New,2012,2013
20404.0,E3600,New,2012,2013
20404.0,M7110,New,2012,2013
20405.0,C2819,New,2012,2013
20405.0,G4721,New,2012,2013
20405.0,I5630,New,2012,2013
20405.0,K6419,New,2012,2013
20405.0,L6820,New,2012,2013
20406.0,G4721,New,2012,2013
20406.0,S9499,New,2012,2013
20501.0,A0150,New,2012,2013
20501.0,C1102,New,2012,2013
20501.0,G4653,New,2012,2013
20501.0,G4663,New,2012,2013
20501.0,O8412,New,2012,2013
20502.0,C1050,New,2012,2013
20502.0,C1623,New,2012,2013
20502.0,G4630,New,2012,2013
20502.0,G4759,New,2012,2013
20503.0,F4100,New,2012,2013
20503.0,Q8720,New,2012,2013
20503.0,S9491,New,2012,2013
20504.0,C2011,New,2012,2013
20504.0,H4922,New,2012,2013
20504.0,S9491,New,2012,2013
20505.0,A0129,New,2012,2013
20505.0,C1701,New,2012,2013
20505.0,K6619,New,2012,2013
20505.0,L6810,New,2012,2013
20507.0,F4100,New,2012,2013
20507.0,O8412,New,2012,2013
20601.0,H5221,New,2012,2013
20601.0,N8129,New,2012,2013
20601.0,S9491,New,2012,2013
20602.0,F4100,New,2012,2013
20603.0,Q8790,New,2012,2013
20604.0,C1079,New,2012,2013
20604.0,H4923,New,2012,2013
20604.0,R9311,New,2012,2013
20605.0,P8510,New,2012,2013
20606.0,A0141,New,2012,2013
20606.0,A0150,New,2012,2013
20606.0,S9491,New,2012,2013
20607.0,A0161,New,2012,2013
20607.0,I5520,New,2012,2013
20607.0,Q8810,New,2012,2013
20607.0,S9420,New,2012,2013
20609.0,P8510,New,2012,2013
20609.0,Q8790,New,2012,2013
20610.0,R9311,New,2012,2013
21001.0,C1512,New,2012,2013
21001.0,F4290,New,2012,2013
21001.0,G4663,New,2012,2013
21001.0,L6810,New,2012,2013
21001.0,M7110,New,2012,2013
21001.0,N8129,New,2012,2013
21001.0,P8521,New,2012,2013
21001.0,Q8790,New,2012,2013
21001.0,S9491,New,2012,2013
21001.0,S9499,New,2012,2013
21002.0,A0145,New,2012,2013
21002.0,C2826,New,2012,2013
21002.0,F4330,New,2012,2013
21002.0,M7110,New,2012,2013
21002.0,N7730,New,2012,2013
21002.0,P8521,New,2012,2013
21002.0,R9311,New,2012,2013
21002.0,S9491,New,2012,2013
21003.0,F4312,New,2012,2013
21003.0,H4923,New,2012,2013
21003.0,K6419,New,2012,2013
21003.0,S9491,New,2012,2013
21004.0,C2391,New,2012,2013
21004.0,C2395,New,2012,2013
21004.0,G4663,New,2012,2013
21004.0,G4711,New,2012,2013
21004.0,H4923,New,2012,2013
21004.0,M7210,New,2012,2013
21004.0,P8530,New,2012,2013
21004.0,S9491,New,2012,2013
21005.0,Q8890,New,2012,2013
21005.0,R9319,New,2012,2013
21006.0,A0119,New,2012,2013
21006.0,A0150,New,2012,2013
21006.0,M7110,New,2012,2013
21006.0,M7220,New,2012,2013
21006.0,P8510,New,2012,2013
21006.0,P8521,New,2012,2013
21006.0,S9491,New,2012,2013
21101.0,A0149,New,2012,2013
21101.0,F4100,New,2012,2013
21101.0,F4210,New,2012,2013
21101.0,M7420,New,2012,2013
21101.0,N7721,New,2012,2013
21101.0,N8129,New,2012,2013
21101.0,P8521,New,2012,2013
21101.0,S9491,New,2012,2013
21102.0,S9499,New,2012,2013
21103.0,H4923,New,2012,2013
21104.0,B0729,New,2012,2013
21104.0,C1050,New,2012,2013
21104.0,K6419,New,2012,2013
21105.0,B0729,New,2012,2013
21106.0,F4100,New,2012,2013
21106.0,M7020,New,2012,2013
21106.0,Q8890,New,2012,2013
21106.0,S9499,New,2012,2013
21107.0,F4100,New,2012,2013
21107.0,M7110,New,2012,2013
21108.0,F4100,New,2012,2013
21108.0,S9491,New,2012,2013
21109.0,F4100,New,2012,2013
21109.0,F4210,New,2012,2013
21109.0,S9491,New,2012,2013
21110.0,F4100,New,2012,2013
21110.0,S9499,New,2012,2013
21111.0,A0150,New,2012,2013
21111.0,F4100,New,2012,2013
21111.0,J6010,New,2012,2013
21111.0,S9491,New,2012,2013
21112.0,F4100,New,2012,2013
21112.0,S9491,New,2012,2013
21113.0,F4100,New,2012,2013
21114.0,F4100,New,2012,2013
21114.0,S9420,New,2012,2013
21115.0,F4100,New,2012,2013
21115.0,Q8810,New,2012,2013
21701.0,A0111,New,2012,2013
21701.0,A0144,New,2012,2013
21701.0,C3320,New,2012,2013
21701.0,F4100,New,2012,2013
21701.0,F4311,New,2012,2013
21701.0,H5120,New,2012,2013
21701.0,J5912,New,2012,2013
21701.0,K6419,New,2012,2013
21701.0,S9491,New,2012,2013
21703.0,A0145,New,2012,2013
21703.0,A0150,New,2012,2013
21703.0,I5510,New,2012,2013
21703.0,L6810,New,2012,2013
21703.0,P8521,New,2012,2013
21704.0,A0141,New,2012,2013
21704.0,B0910,New,2012,2013
21704.0,E3600,New,2012,2013
21704.0,Q8890,New,2012,2013
21705.0,F4330,New,2012,2013
21705.0,K6430,New,2012,2013
21707.0,C2511,New,2012,2013
21707.0,H4923,New,2012,2013
21708.0,G4690,New,2012,2013
21708.0,H4923,New,2012,2013
21708.0,L6810,New,2012,2013
21708.0,S9491,New,2012,2013
21709.0,A0150,New,2012,2013
21709.0,Q8790,New,2012,2013
21801.0,C2910,New,2012,2013
21801.0,K6411,New,2012,2013
21801.0,N8299,New,2012,2013
21801.0,O8413,New,2012,2013
21801.0,P8521,New,2012,2013
21801.0,Q8730,New,2012,2013
21801.0,Q8790,New,2012,2013
21801.0,R9312,New,2012,2013
21802.0,G4663,New,2012,2013
21802.0,P8521,New,2012,2013
21803.0,G4630,New,2012,2013
21804.0,C2029,New,2012,2013
21804.0,G4620,New,2012,2013
21804.0,H4923,New,2012,2013
21804.0,S9420,New,2012,2013
21805.0,A0150,New,2012,2013
21805.0,C1050,New,2012,2013
21805.0,F4100,New,2012,2013
21805.0,N8129,New,2012,2013
21805.0,Q8730,New,2012,2013
21806.0,P8510,New,2012,2013
21806.0,Q8890,New,2012,2013
21807.0,C1410,New,2012,2013
21807.0,H4923,New,2012,2013
21807.0,P8549,New,2012,2013
21807.0,R9311,New,2012,2013
21808.0,C1410,New,2012,2013
21808.0,O8412,New,2012,2013
21808.0,S9491,New,2012,2013
21809.0,C2920,New,2012,2013
21809.0,K6419,New,2012,2013
21809.0,N7730,New,2012,2013
21809.0,S9491,New,2012,2013
22301.0,A0150,New,2012,2013
22301.0,C1050,New,2012,2013
22301.0,C2023,New,2012,2013
22301.0,C2310,New,2012,2013
22301.0,C2821,New,2012,2013
22301.0,F4100,New,2012,2013
22301.0,F4210,New,2012,2013
22301.0,G4771,New,2012,2013
22301.0,G4773,New,2012,2013
22301.0,M6920,New,2012,2013
22301.0,N7729,New,2012,2013
22301.0,O8411,New,2012,2013
22301.0,P8521,New,2012,2013
22301.0,Q8790,New,2012,2013
22302.0,A0210,New,2012,2013
22302.0,O8423,New,2012,2013
31401.0,H4923,New,2012,2013
31401.0,H5120,New,2012,2013
31402.0,S9499,New,2012,2013
31403.0,Q8790,New,2012,2013
31404.0,S9499,New,2012,2013
31406.0,C2395,New,2012,2013
31406.0,F4100,New,2012,2013
31406.0,G4711,New,2012,2013
31407.0,F4100,New,2012,2013
31408.0,M7110,New,2012,2013
31409.0,F4100,New,2012,2013
31409.0,P8521,New,2012,2013
31411.0,S9420,New,2012,2013
31412.0,F4100,New,2012,2013
31501.0,F4100,New,2012,2013
31501.0,G4741,New,2012,2013
31501.0,O8422,New,2012,2013
31501.0,S9491,New,2012,2013
31503.0,F4100,New,2012,2013
31503.0,F4210,New,2012,2013
31503.0,O8411,New,2012,2013
31503.0,P8510,New,2012,2013
31503.0,P8549,New,2012,2013
31504.0,A0113,New,2012,2013
31504.0,A0121,New,2012,2013
31504.0,F4100,New,2012,2013
31504.0,N7710,New,2012,2013
31507.0,S9609,New,2012,2013
31509.0,F4210,New,2012,2013
31509.0,H4923,New,2012,2013
31509.0,S9491,New,2012,2013
31601.0,A0312,New,2012,2013
31601.0,F4100,New,2012,2013
31601.0,F4321,New,2012,2013
31601.0,H5120,New,2012,2013
31601.0,N7710,New,2012,2013
31601.0,S9411,New,2012,2013
31601.0,U9900,New,2012,2013
31602.0,F4312,New,2012,2013
31602.0,S9491,New,2012,2013
31603.0,F4100,New,2012,2013
31603.0,O8423,New,2012,2013
31604.0,F4100,New,2012,2013
31604.0,P8521,New,2012,2013
31901.0,B0513,New,2012,2013
31901.0,D3510,New,2012,2013
31901.0,F4220,New,2012,2013
31901.0,I5510,New,2012,2013
31901.0,S9491,New,2012,2013
31902.0,B0729,New,2012,2013
31902.0,F4100,New,2012,2013
31902.0,O8413,New,2012,2013
31902.0,Q8720,New,2012,2013
31902.0,Q8790,New,2012,2013
31902.0,S9491,New,2012,2013
31903.0,F4100,New,2012,2013
31903.0,M7110,New,2012,2013
31903.0,O8423,New,2012,2013
31904.0,F4100,New,2012,2013
31905.0,G4530,New,2012,2013
31905.0,G4662,New,2012,2013
31905.0,H4923,New,2012,2013
31905.0,H5221,New,2012,2013
31905.0,P8521,New,2012,2013
31905.0,S9499,New,2012,2013
31906.0,F4100,New,2012,2013
31906.0,N7710,New,2012,2013
31906.0,O8423,New,2012,2013
31906.0,P8521,New,2012,2013
31906.0,Q8790,New,2012,2013
31907.0,H4922,New,2012,2013
31907.0,S9411,New,2012,2013
31908.0,F4321,New,2012,2013
31908.0,O8423,New,2012,2013
31908.0,Q8720,New,2012,2013
31909.0,C2420,New,2012,2013
31909.0,Q8790,New,2012,2013
32101.0,A0150,New,2012,2013
32101.0,B0910,New,2012,2013
32101.0,B0990,New,2012,2013
32101.0,G4690,New,2012,2013
32101.0,H4922,New,2012,2013
32101.0,H5022,New,2012,2013
32101.0,J6399,New,2012,2013
32101.0,P8521,New,2012,2013
32101.0,S9491,New,2012,2013
32102.0,C2815,New,2012,2013
32102.0,F4220,New,2012,2013
32103.0,F4220,New,2012,2013
32103.0,O8423,New,2012,2013
32104.0,F4100,New,2012,2013
32104.0,H4921,New,2012,2013
32104.0,H5012,New,2012,2013
32104.0,H5021,New,2012,2013
32104.0,N7710,New,2012,2013
32104.0,P8521,New,2012,2013
32105.0,F4210,New,2012,2013
32105.0,P8521,New,2012,2013
32105.0,Q8890,New,2012,2013
32107.0,P8521,New,2012,2013
32201.0,A0150,New,2012,2013
32201.0,C2710,New,2012,2013
32201.0,F4210,New,2012,2013
32201.0,N7710,New,2012,2013
32201.0,N8129,New,2012,2013
32201.0,Q8620,New,2012,2013
32201.0,Q8890,New,2012,2013
32201.0,S9491,New,2012,2013
32203.0,F4220,New,2012,2013
32203.0,G4690,New,2012,2013
32203.0,H5022,New,2012,2013
32203.0,M7110,New,2012,2013
32203.0,N7730,New,2012,2013
32203.0,O8423,New,2012,2013
32203.0,P8510,New,2012,2013
32203.0,P8521,New,2012,2013
32203.0,P8530,New,2012,2013
32204.0,C2592,New,2012,2013
32204.0,F4100,New,2012,2013
32204.0,F4210,New,2012,2013
42001.0,C2593,New,2012,2013
42001.0,H5011,New,2012,2013
42001.0,H5021,New,2012,2013
42001.0,N7912,New,2012,2013
42002.0,I5610,New,2012,2013
42002.0,N7990,New,2012,2013
42003.0,G4761,New,2012,2013
10701.0,F4330,New,2013,2014
10701.0,G4653,New,2013,2014
10701.0,J6190,New,2013,2014
10704.0,P8521,New,2013,2014
10705.0,O8423,New,2013,2014
10705.0,S9411,New,2013,2014
10705.0,S9491,New,2013,2014
10706.0,A0112,New,2013,2014
10706.0,G4620,New,2013,2014
10707.0,C2512,New,2013,2014
10707.0,G4610,New,2013,2014
10707.0,H4923,New,2013,2014
10707.0,O8423,New,2013,2014
10708.0,I5610,New,2013,2014
10708.0,S9420,New,2013,2014
10708.0,S9491,New,2013,2014
10709.0,A0145,New,2013,2014
10709.0,G4711,New,2013,2014
10709.0,O8412,New,2013,2014
10710.0,G4520,New,2013,2014
10710.0,G4662,New,2013,2014
10710.0,H4922,New,2013,2014
10710.0,M7020,New,2013,2014
10711.0,G4662,New,2013,2014
10711.0,O8411,New,2013,2014
10712.0,F4100,New,2013,2014
10712.0,G4662,New,2013,2014
10712.0,G4761,New,2013,2014
10713.0,G4772,New,2013,2014
10713.0,N7730,New,2013,2014
10713.0,O8412,New,2013,2014
10713.0,O8423,New,2013,2014
10713.0,Q8890,New,2013,2014
10801.0,A0126,New,2013,2014
10801.0,B0910,New,2013,2014
10801.0,C1040,New,2013,2014
10801.0,C2592,New,2013,2014
10801.0,C2815,New,2013,2014
10801.0,G4630,New,2013,2014
10801.0,G4641,New,2013,2014
10801.0,G4652,New,2013,2014
10801.0,G4662,New,2013,2014
10801.0,M7110,New,2013,2014
10801.0,P8510,New,2013,2014
10801.0,R9000,New,2013,2014
10801.0,S9603,New,2013,2014
10802.0,A0163,New,2013,2014
10802.0,F4100,New,2013,2014
10803.0,A0126,New,2013,2014
10803.0,A0311,New,2013,2014
10803.0,F4312,New,2013,2014
10803.0,Q8890,New,2013,2014
10803.0,S9499,New,2013,2014
10804.0,A0150,New,2013,2014
10804.0,O8423,New,2013,2014
10804.0,P8522,New,2013,2014
10805.0,G4663,New,2013,2014
10806.0,L6820,New,2013,2014
10806.0,S9491,New,2013,2014
10807.0,G4730,New,2013,2014
10901.0,A0127,New,2013,2014
10901.0,A0143,New,2013,2014
10901.0,C1072,New,2013,2014
10901.0,C1394,New,2013,2014
10901.0,C2630,New,2013,2014
10901.0,C2814,New,2013,2014
10901.0,F4329,New,2013,2014
10901.0,I5621,New,2013,2014
10901.0,J5914,New,2013,2014
10901.0,J5920,New,2013,2014
10901.0,J6190,New,2013,2014
10901.0,J6312,New,2013,2014
10901.0,K6492,New,2013,2014
10901.0,L6820,New,2013,2014
10901.0,M7110,New,2013,2014
10901.0,R9000,New,2013,2014
10901.0,R9103,New,2013,2014
10901.0,R9321,New,2013,2014
10902.0,O8411,New,2013,2014
10903.0,G4752,New,2013,2014
10903.0,S9420,New,2013,2014
10904.0,A0116,New,2013,2014
10904.0,A0123,New,2013,2014
10904.0,A0150,New,2013,2014
10904.0,H5221,New,2013,2014
10904.0,M7210,New,2013,2014
10904.0,O8412,New,2013,2014
10905.0,G4620,New,2013,2014
10906.0,A0146,New,2013,2014
10906.0,F4100,New,2013,2014
10906.0,G4630,New,2013,2014
10906.0,G4653,New,2013,2014
10906.0,H4921,New,2013,2014
10906.0,J6311,New,2013,2014
10906.0,M7500,New,2013,2014
10906.0,O8411,New,2013,2014
10906.0,O8412,New,2013,2014
10906.0,R9329,New,2013,2014
10906.0,S9411,New,2013,2014
10907.0,A0114,New,2013,2014
10907.0,C1709,New,2013,2014
10907.0,C2511,New,2013,2014
10907.0,C2930,New,2013,2014
10907.0,C3220,New,2013,2014
10907.0,G4652,New,2013,2014
10907.0,G4690,New,2013,2014
10908.0,C1104,New,2013,2014
10908.0,G4540,New,2013,2014
10908.0,O8412,New,2013,2014
10909.0,G4711,New,2013,2014
10909.0,H4923,New,2013,2014
10909.0,O8411,New,2013,2014
10910.0,C2410,New,2013,2014
10910.0,G4741,New,2013,2014
10910.0,G4742,New,2013,2014
10911.0,G4663,New,2013,2014
10912.0,G4663,New,2013,2014
10912.0,H4923,New,2013,2014
10912.0,O8412,New,2013,2014
10912.0,S9491,New,2013,2014
10913.0,A0145,New,2013,2014
10914.0,B0810,New,2013,2014
10914.0,O8411,New,2013,2014
10914.0,P8510,New,2013,2014
10916.0,A0114,New,2013,2014
10916.0,A0129,New,2013,2014
10916.0,C2393,New,2013,2014
10916.0,E3700,New,2013,2014
10916.0,F4210,New,2013,2014
10916.0,G4721,New,2013,2014
10916.0,G4722,New,2013,2014
10916.0,G4773,New,2013,2014
10916.0,K6622,New,2013,2014
10916.0,M7020,New,2013,2014
10916.0,M7210,New,2013,2014
10916.0,O8411,New,2013,2014
10918.0,A0150,New,2013,2014
10918.0,H4921,New,2013,2014
10918.0,S9420,New,2013,2014
10918.0,S9492,New,2013,2014
10919.0,H5221,New,2013,2014
10919.0,O8412,New,2013,2014
10920.0,C2013,New,2013,2014
10920.0,H5221,New,2013,2014
10920.0,R9321,New,2013,2014
10921.0,A0150,New,2013,2014
10921.0,A0322,New,2013,2014
10922.0,O8412,New,2013,2014
10922.0,Q8620,New,2013,2014
10924.0,C1061,New,2013,2014
10924.0,E3700,New,2013,2014
10925.0,C1920,New,2013,2014
10925.0,G4649,New,2013,2014
10927.0,H5221,New,2013,2014
11201.0,A0112,New,2013,2014
11201.0,G4620,New,2013,2014
11201.0,G4653,New,2013,2014
11201.0,G4730,New,2013,2014
11201.0,H4921,New,2013,2014
11201.0,O8412,New,2013,2014
11203.0,G4772,New,2013,2014
11204.0,A0111,New,2013,2014
11205.0,H5310,New,2013,2014
11205.0,N8010,New,2013,2014
11206.0,M7490,New,2013,2014
11207.0,A0115,New,2013,2014
11207.0,A0150,New,2013,2014
11207.0,G4663,New,2013,2014
11208.0,A0150,New,2013,2014
11208.0,F4330,New,2013,2014
11208.0,G4620,New,2013,2014
11209.0,A0111,New,2013,2014
11209.0,F4321,New,2013,2014
11209.0,S9420,New,2013,2014
11210.0,F4220,New,2013,2014
11210.0,O8412,New,2013,2014
11211.0,M7110,New,2013,2014
11211.0,R9311,New,2013,2014
11212.0,A0111,New,2013,2014
11213.0,H4921,New,2013,2014
11301.0,A0127,New,2013,2014
11301.0,A0146,New,2013,2014
11301.0,G4540,New,2013,2014
11301.0,I5629,New,2013,2014
11301.0,S9420,New,2013,2014
11301.0,S9491,New,2013,2014
11302.0,R9311,New,2013,2014
11303.0,M7210,New,2013,2014
11303.0,R9329,New,2013,2014
11304.0,A0240,New,2013,2014
11304.0,F4210,New,2013,2014
11304.0,G4662,New,2013,2014
11306.0,G4620,New,2013,2014
11306.0,O8423,New,2013,2014
11306.0,S9603,New,2013,2014
11308.0,A0322,New,2013,2014
11308.0,C3012,New,2013,2014
