location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
11322.0,10.353209,19.63231,7.7343073,-0.8153225,24.355505,-1.002497,5.688766,1.332258,8.137339,-0.93958443
12401.0,9.536532,19.124956,7.542116,-0.75133497,24.035591,-0.8781693,5.4186864,0.51765573,7.0221763,-0.8352039
12402.0,8.118213,16.58681,6.1520534,-2.3923209,24.493692,-0.8371934,5.2195888,1.5259937,6.116066,-0.78994393
12403.0,10.77833,20.03634,8.196235,-0.17463094,25.728575,-0.7828473,4.508818,2.4467604,7.9231305,-1.1742754
20101.0,9.220079,18.237696,6.722465,-1.196356,24.767279,-0.1874825,4.9861183,1.7957006,7.19919,-0.487947
20102.0,11.341636,19.867579,9.384771,-1.4397789,25.196253,-0.9992664,5.348897,2.4545627,9.375314,-1.8423206
20103.0,9.958235,19.061218,7.9085455,-1.3499806,24.077223,-0.9084262,3.869022,1.8583391,8.284066,-0.24872224
20104.0,11.445271,20.22897,9.184549,-1.4391198,25.011473,-0.94209087,5.8179865,2.2128053,9.41472,-2.0140977
20105.0,7.7742963,16.481678,6.1527476,-2.3912292,24.459948,-1.0070485,5.4658246,1.3925946,5.6853123,-1.1484245
20106.0,8.079657,17.478111,5.5965214,-1.707806,24.020672,-0.3167575,5.309168,1.1388525,6.403828,-0.17295632
20107.0,11.721964,20.04657,10.242139,-1.9892658,25.59471,-1.2236838,5.76407,2.4212258,9.610772,-2.478333
20108.0,8.376365,17.01572,6.8315086,-2.1451373,24.263046,-0.22618072,4.813128,1.721242,6.5554304,-1.1448842
20109.0,9.513729,18.77393,6.880143,-1.2364737,23.88388,-0.9693548,4.1865253,1.6327411,7.877008,-0.3000509
20110.0,7.604008,16.517996,6.3318796,-2.418945,24.318235,-0.9172947,5.154718,1.4788809,5.8014135,-1.3918269
20111.0,10.083678,19.299595,7.291736,-0.4639191,25.06458,-0.23177281,4.761896,2.0519705,7.869482,-0.6181653
20112.0,9.49325,18.744904,6.7980227,-1.2889391,23.870901,-0.9961682,4.1587896,1.5894259,7.8275275,-0.30063087
20113.0,10.419951,19.616524,9.342774,-0.8313841,25.465271,-0.6533603,5.651602,1.514725,7.8161783,-1.6769466
20114.0,11.454809,20.358143,9.194259,-1.3698144,25.015312,-0.85298944,5.649661,2.0301058,9.423805,-1.9093549
20115.0,7.928443,16.753546,5.850718,-2.245374,24.657808,-0.8714497,5.5317054,1.5186896,6.1221223,-1.5672125
20201.0,7.1381865,16.60826,6.1189437,-2.502216,24.39195,-0.88875496,5.527076,1.5464811,5.9072137,-1.1752689
20202.0,9.852827,18.915844,7.8152533,-1.4379131,23.884865,-1.025034,3.784673,1.8907543,8.346403,-0.36381188
20203.0,11.469896,20.353996,9.220342,-1.4214231,25.042912,-0.9814743,5.724795,2.06609,9.481127,-1.9551084
20204.0,7.2505875,16.584185,6.2804685,-2.5791345,24.430746,-0.8339456,5.292111,1.5941666,5.956866,-1.4514766
20205.0,7.781854,16.428518,6.3724947,-2.123176,24.515566,-0.60581136,5.1156964,1.6793855,6.1695204,-1.1363759
20206.0,10.718699,19.764158,9.097171,-0.7165974,25.562424,-0.6611592,5.114348,2.15074,8.364385,-1.2866542
20207.0,9.854262,19.496456,7.765349,-0.5277674,24.047365,-0.90774465,5.408121,0.4674588,7.1923504,-0.8861641
20301.0,9.230107,18.546263,6.695525,-1.3032079,23.859104,-0.929935,4.320484,1.5506493,7.6494164,-0.34301743
20302.0,10.581186,19.799585,8.042837,-0.48046675,25.468601,-0.65885925,4.7465954,2.3201003,7.9616833,-1.0760977
20303.0,7.5517764,16.805164,6.516873,-2.6254332,24.408094,-0.8329354,5.1134644,1.4749414,5.8458505,-1.4252104
20304.0,10.150365,19.463787,7.585467,-0.9522841,24.256224,-0.9994383,5.7262335,1.3115208,8.018497,-0.8799858
20305.0,9.100982,18.503689,5.84701,-1.1147014,24.22774,-0.29792547,5.334641,1.7230227,6.9004555,-0.26443937
20306.0,10.884401,19.92292,9.102135,-0.71602994,25.518658,-0.7084202,5.13766,2.1423109,8.478219,-1.4111627
20307.0,7.9720283,16.683914,5.929433,-2.1458912,24.540539,-0.97650844,5.5011616,1.6022907,6.115088,-1.6757673
20401.0,9.930175,19.540722,7.8942957,-0.5016804,24.090815,-0.88940305,5.3887405,0.46354592,7.244652,-0.90427554
20402.0,8.094002,16.729939,5.665412,-2.2590282,24.39912,-0.49441373,5.3671927,1.5300169,6.2765474,-0.6089219
20403.0,7.209235,16.896465,5.883169,-2.6375983,24.462269,-0.36583143,5.403786,1.2810767,5.9601445,-1.3279835
20404.0,11.1806135,20.155682,8.695694,-1.397753,24.903383,-1.0634546,5.8760524,2.021825,9.316309,-1.8128527
20405.0,10.196709,19.585115,6.9645896,-0.6551961,24.704388,-0.69798386,5.133138,1.8661163,7.8105083,-0.65538484
20406.0,8.182252,16.703653,6.06289,-2.2400026,24.682556,-1.1446689,5.5254145,1.4165726,6.003541,-1.0728828
